Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     7341;20080209;   3;    2.3;   5.2;  -999; 1022.20;   75.00;   0.9;   10.4;   -2.8;   -6.1;   3.4;   0.0;   0;    9.200;-999;eor
     7341;20080210;   3;    2.6;   5.7;  -999; 1021.70;   78.00;   0.8;   10.4;   -2.9;   -6.4;   2.9;   0.0;   0;    9.000;-999;eor
     7341;20080211;   3;    3.5;   6.3;  -999; 1021.20;   81.00;   0.8;   12.2;   -2.2;   -5.7;   3.5;   0.0;   0;    9.100;-999;eor
     7341;20080212;   3;    4.4;   6.5;  -999; 1019.90;   79.00;   1.6;   11.6;   -1.2;   -4.9;   5.9;   0.0;   0;    8.400;-999;eor
     7341;20080213;   3;    0.9;   5.9;  -999; 1021.20;   90.00;   1.2;    6.7;   -2.0;   -6.3;   3.6;   0.0;   0;    4.000;-999;eor
     7341;20080214;   3;   -0.1;   5.6;  -999; 1021.20;   92.00;   1.8;    2.0;   -2.8;   -5.7;   5.7;   0.0;   0;    0.000;-999;eor
     7341;20080215;   3;    1.8;   4.4;  -999; 1023.10;   64.00;   3.0;    5.1;   -1.9;   -6.2;   9.7;   0.0;   0;    7.200;-999;eor
     7341;20080216;   3;   -1.4;   2.8;  -999; 1029.30;   53.00;   2.0;    3.4;   -5.2;   -9.6;   7.0;   0.0;   0;    9.600;-999;eor
     7341;20080217;   3;   -2.1;   3.0;  -999; 1026.60;   62.00;   0.8;    8.1;   -7.6;  -11.2;   3.4;   0.0;   0;    9.600;-999;eor
     7341;20080218;   3;   -0.4;   3.4;  -999; 1018.90;   63.00;   0.8;   10.0;   -7.4;  -10.9;   4.1;   0.0;   0;    9.600;-999;eor
     7341;20080219;   3;    0.5;   5.0;  -999; 1012.10;   79.00;   1.3;    8.3;   -4.9;   -8.2;   4.0;   0.0;   0;    9.600;-999;eor
     7341;20080220;   3;    1.1;   6.3;  -999; 1007.50;   94.00;   1.0;    4.4;   -2.7;   -2.6;   3.6;   2.0;   4;    0.000;-999;eor
     7341;20080221;   3;    6.3;   8.3;  -999; 1009.90;   87.00;   2.0;   11.1;    1.2;   -1.1;   8.6;   3.1;   4;    0.800;-999;eor
     7341;20080222;   3;    9.5;   9.0;  -999; 1010.70;   77.00;   4.6;   11.5;    7.3;    6.3;  13.2;   0.0;   0;    0.100;-999;eor
     7341;20080223;   3;    9.5;   8.3;  -999; 1013.50;   71.00;   3.2;   13.8;    2.9;   -0.4;   9.0;   0.0;   0;    6.500;-999;eor
     7341;20080224;   3;    7.5;   8.0;  -999; 1007.40;   79.00;   1.6;   15.9;    0.0;   -2.6;   7.3;   0.6;   4;    9.400;-999;eor
     7341;20080225;   3;    9.4;   9.3;  -999; 1006.80;   79.00;   2.2;   13.4;    4.5;    0.3;   6.4;   0.4;   4;    2.200;-999;eor
     7341;20080226;   3;   11.2;  10.0;  -999;  998.80;   76.00;   4.0;   15.2;    8.7;    5.3;  17.0;   5.4;   4;    1.700;-999;eor
     7341;20080227;   3;    8.0;   6.8;  -999; 1003.10;   64.00;   4.2;   11.0;    3.6;   -0.1;  12.5;   0.0;   0;    2.800;-999;eor
     7341;20080228;   3;    6.9;   6.8;  -999; 1007.70;   70.00;   1.6;   11.0;    3.2;   -0.7;   7.3;  12.6;   4;    1.400;-999;eor
     7341;20080229;   3;    8.9;   9.9;  -999; 1000.00;   87.00;   2.9;   12.4;    6.1;    5.8;  12.3;  18.1;   4;    0.500;-999;eor
     7341;20080301;   3;    9.5;   7.7;  -999;  988.30;   65.00;   7.8;   11.2;    6.0;    4.6;  26.1;   2.2;   4;    4.300;-999;eor
     7341;20080302;   3;   11.0;   9.0;  -999;  993.70;   69.00;   6.5;   14.6;    7.6;    5.7;  19.9;   1.4;   4;    0.900;-999;eor
     7341;20080303;   3;    7.3;   7.7;  -999;  995.60;   74.00;   2.6;   10.0;    0.5;   -3.3;   9.7;   1.3;   4;    0.100;-999;eor
     7341;20080304;   3;    2.7;   5.5;  -999; 1001.10;   75.00;   2.1;    5.8;   -0.7;   -3.3;   9.2;   0.1;   4;    0.000;-999;eor
     7341;20080305;   3;    1.1;   4.1;  -999; 1013.70;   64.00;   2.2;    5.1;   -3.5;   -7.0;  10.6;   0.0;   4;    8.000;-999;eor
     7341;20080306;   3;    1.5;   4.8;  -999; 1011.00;   71.00;   2.0;    6.1;   -4.0;   -7.5;   7.8;   0.0;   4;    0.800;-999;eor
     7341;20080307;   3;    5.3;   7.2;  -999; 1001.90;   80.00;   1.4;    9.4;    2.4;    1.4;   5.9;   0.4;   4;    2.400;-999;eor
     7341;20080308;   3;    7.2;   7.8;  -999;  997.60;   77.00;   2.1;   11.6;    2.3;   -1.2;   8.3;   0.0;   4;    4.100;-999;eor
     7341;20080309;   3;    6.9;   6.7;  -999;  991.50;   70.00;   2.2;   11.9;    1.0;   -1.5;  10.7;   0.0;   4;    3.800;-999;eor
     7341;20080310;   3;    9.4;   7.3;  -999;  981.00;   63.00;   4.7;   13.6;    7.4;    4.5;  15.3;   1.4;   4;    4.500;-999;eor
     7341;20080311;   3;    8.7;   7.8;  -999;  979.90;   69.00;   6.6;   10.8;    7.2;    6.2;  15.8;  18.2;   4;    0.300;-999;eor
